engine,model,block_size,input_len,output_len,avg,p10,p25,p50,p75,p90,p99
python,Qwen/Qwen2.5-14B-Instruct,16,256,256,10.860573193989694,10.855909766070544,10.857697708066553,10.860751352272928,10.863835812080652,10.865162726864218,10.867288625091314
python,Qwen/Qwen2.5-14B-Instruct,16,256,512,21.572070544337233,21.566815895214678,21.568812946323305,21.571440387517214,21.574429483152926,21.57968329768628,21.581299917828293
python,Qwen/Qwen2.5-14B-Instruct,16,256,1024,43.416719528411825,43.40484575740993,43.41094991657883,43.4152749562636,43.42459431057796,43.42779130768031,43.43851002860814
python,Qwen/Qwen2.5-14B-Instruct,16,512,128,5.931829906441271,5.915182716771961,5.9265144588425756,5.934997022151947,5.937728160060942,5.940772650390864,5.945705053508282
python,Qwen/Qwen2.5-14B-Instruct,16,512,256,11.315257133170963,11.301550616882741,11.309138272888958,11.316384295932949,11.323760182131082,11.327585338428616,11.33575466895476
python,Qwen/Qwen2.5-14B-Instruct,16,512,512,22.167506630222004,22.148280957527458,22.162604430224746,22.169185673817992,22.174712840933353,22.178676756843924,22.193576642069967
python,Qwen/Qwen2.5-14B-Instruct,16,512,1024,44.29399941321462,44.27259861249477,44.286521419882774,44.293345456942916,44.3024438447319,44.31671080756932,44.333085535392165
python,Qwen/Qwen2.5-14B-Instruct,16,1024,128,6.733033649561306,6.7168778391554955,6.7218252485617995,6.74053817242384,6.7436927212402225,6.745576136186719,6.748015924319625
python,Qwen/Qwen2.5-14B-Instruct,16,1024,256,12.270584749492507,12.248882354423404,12.251819531433284,12.271614097990096,12.2872374211438,12.296793482266366,12.306999161299318
python,Qwen/Qwen2.5-14B-Instruct,16,1024,512,23.417824495459595,23.39820248428732,23.408200955484062,23.418386154808104,23.429214768111706,23.44216430503875,23.455251610781996
python,Qwen/Qwen2.5-14B-Instruct,16,1024,1024,46.110807103787856,46.0701175974682,46.088273950852454,46.10511023923755,46.12854087352753,46.15815302208066,46.16343843273818
python,Qwen/Qwen2.5-14B-Instruct,32,32,128,5.260249719209969,5.258899344503879,5.259091416373849,5.259513104334474,5.26167037896812,5.2621051702648405,5.2634646381996575
python,Qwen/Qwen2.5-14B-Instruct,32,32,256,10.492963507833581,10.493847039528191,10.494352177716792,10.49458916299045,10.497114843688905,10.498470144532622,10.499899649377912
python,Qwen/Qwen2.5-14B-Instruct,32,32,512,21.069652897429965,21.072848981432617,21.07387366099283,21.074710632674396,21.075613379012793,21.077797744981943,21.081482886876913
python,Qwen/Qwen2.5-14B-Instruct,32,32,1024,42.64896596067896,42.65638440474868,42.65848107961938,42.660554143600166,42.66250168252736,42.66493856348097,42.67327052658424
python,Qwen/Qwen2.5-14B-Instruct,32,64,128,5.297431139523784,5.285783101990819,5.288886186666787,5.302916994318366,5.304368473123759,5.304970950074494,5.306290217339993
python,Qwen/Qwen2.5-14B-Instruct,32,64,256,10.543286217873295,10.532177999988198,10.534627035725862,10.549042371101677,10.551016871351749,10.55198878031224,10.552688049580901
python,Qwen/Qwen2.5-14B-Instruct,32,64,512,21.146949369336166,21.143085805885494,21.147335508838296,21.148664040490985,21.149920639116317,21.1511751068756,21.15222010852769
python,Qwen/Qwen2.5-14B-Instruct,32,64,1024,42.770083075016736,42.75750944484025,42.76898508518934,42.77261231932789,42.77457538805902,42.77552484516055,42.778365504872056
python,Qwen/Qwen2.5-14B-Instruct,32,128,128,5.38323923368007,5.37111519947648,5.373301975894719,5.384224846959114,5.392663708422333,5.3946327963843945,5.395335981436074
python,Qwen/Qwen2.5-14B-Instruct,32,128,256,10.649450917604069,10.636797574535013,10.63964644819498,10.653759157285094,10.657293701544404,10.658407747745514,10.659891505967826
python,Qwen/Qwen2.5-14B-Instruct,32,128,512,21.28731130392601,21.274242211319507,21.27864749263972,21.292427530512214,21.295263906940818,21.296234861947596,21.29749935923144
python,Qwen/Qwen2.5-14B-Instruct,32,128,1024,42.983786168818675,42.96768233757466,42.98209826089442,42.98542643990368,42.989815501030535,42.991351602785286,42.99349599301815
python,Qwen/Qwen2.5-14B-Instruct,32,256,128,5.5540627609317506,5.548933532088995,5.551679443567991,5.553956133313477,5.556724490132183,5.558810837194324,5.561716683674604
python,Qwen/Qwen2.5-14B-Instruct,32,256,256,10.856312372597555,10.850750900246203,10.853107190225273,10.85669818148017,10.859190440736711,10.861433859169484,10.866687275860459
python,Qwen/Qwen2.5-14B-Instruct,32,256,512,21.570633654296397,21.563256264477968,21.56672133738175,21.57184641622007,21.5752321658656,21.576879121176898,21.580651853401214
python,Qwen/Qwen2.5-14B-Instruct,32,256,1024,43.41187805011869,43.40624574702233,43.407753891311586,43.4120188979432,43.414887317921966,43.418402697704735,43.42167555777356
python,Qwen/Qwen2.5-14B-Instruct,32,512,128,5.934441604713599,5.919059516303241,5.930420937482268,5.9387597953900695,5.941379604395479,5.944587313570082,5.946904859952628
python,Qwen/Qwen2.5-14B-Instruct,32,512,256,11.31565348363171,11.295125185512006,11.310992415528744,11.321062750183046,11.323885414749384,11.32535286694765,11.330443092789501
python,Qwen/Qwen2.5-14B-Instruct,32,512,512,22.16798962391913,22.15159992631525,22.159600619226694,22.170465900562704,22.174112925771624,22.183816755004226,22.189595552235843
python,Qwen/Qwen2.5-14B-Instruct,32,512,1024,44.29089864163349,44.26356351748109,44.285370969213545,44.29143871553242,44.30302160140127,44.311277992278335,44.316691434569655
python,Qwen/Qwen2.5-14B-Instruct,32,1024,128,6.7359823777029915,6.714444374479354,6.737431392539293,6.739386709406972,6.741829032544047,6.745856130123139,6.746430657282471
python,Qwen/Qwen2.5-14B-Instruct,32,1024,256,12.276607391114036,12.249011559039355,12.261880835518241,12.27790866792202,12.291316411923617,12.303177285939455,12.304255553930998
python,Qwen/Qwen2.5-14B-Instruct,32,1024,512,23.413569843955337,23.391627455316485,23.406804671045393,23.418244848027825,23.42441919632256,23.428277024812996,23.442535880375655
python,Qwen/Qwen2.5-14B-Instruct,32,1024,1024,46.10943729175876,46.082597403600815,46.08888907590881,46.10789508931339,46.12214115075767,46.1375083360821,46.1550277977623
rust,Qwen/Qwen2.5-14B-Instruct,16,32,128,5.2456,5.2451,5.2452,5.2454,5.2457,5.2466,5.2472
rust,Qwen/Qwen2.5-14B-Instruct,16,32,256,10.5115,10.5105,10.5110,10.5114,10.5119,10.5127,10.5144
rust,Qwen/Qwen2.5-14B-Instruct,16,32,512,21.1541,21.1508,21.1525,21.1540,21.1554,21.1576,21.1600
rust,Qwen/Qwen2.5-14B-Instruct,16,32,1024,42.8602,42.8528,42.8571,42.8593,42.8641,42.8656,42.8771
rust,Qwen/Qwen2.5-14B-Instruct,16,64,128,5.2826,5.2814,5.2820,5.2824,5.2834,5.2838,5.2847
rust,Qwen/Qwen2.5-14B-Instruct,16,64,256,10.5572,10.5556,10.5564,10.5572,10.5584,10.5585,10.5597
rust,Qwen/Qwen2.5-14B-Instruct,16,64,512,21.2166,21.2129,21.2138,21.2157,21.2196,21.2209,21.2267
rust,Qwen/Qwen2.5-14B-Instruct,16,64,1024,42.9560,42.9494,42.9530,42.9557,42.9592,42.9641,42.9663
rust,Qwen/Qwen2.5-14B-Instruct,16,128,128,5.3713,5.3689,5.3695,5.3717,5.3727,5.3740,5.3762
rust,Qwen/Qwen2.5-14B-Instruct,16,128,256,10.6619,10.6594,10.6607,10.6617,10.6628,10.6652,10.6673
rust,Qwen/Qwen2.5-14B-Instruct,16,128,512,21.3644,21.3619,21.3629,21.3649,21.3660,21.3677,21.3696
rust,Qwen/Qwen2.5-14B-Instruct,16,128,1024,43.1829,43.1761,43.1777,43.1804,43.1882,43.1928,43.1968
rust,Qwen/Qwen2.5-14B-Instruct,16,256,128,5.5383,5.5340,5.5358,5.5379,5.5402,5.5436,5.5459
rust,Qwen/Qwen2.5-14B-Instruct,16,256,256,10.8692,10.8629,10.8663,10.8693,10.8734,10.8748,10.8762
rust,Qwen/Qwen2.5-14B-Instruct,16,256,512,21.6392,21.6314,21.6366,21.6397,21.6418,21.6453,21.6516
rust,Qwen/Qwen2.5-14B-Instruct,16,256,1024,43.5799,43.5742,43.5764,43.5783,43.5843,43.5869,43.6010
rust,Qwen/Qwen2.5-14B-Instruct,16,512,128,5.9003,5.8956,5.8976,5.9007,5.9018,5.9045,5.9129
rust,Qwen/Qwen2.5-14B-Instruct,16,512,256,11.3244,11.3121,11.3136,11.3201,11.3247,11.3304,11.4007
rust,Qwen/Qwen2.5-14B-Instruct,16,512,512,22.2179,22.2062,22.2125,22.2176,22.2241,22.2299,22.2372
rust,Qwen/Qwen2.5-14B-Instruct,16,512,1024,44.4609,44.4463,44.4537,44.4629,44.4679,44.4702,44.4827
rust,Qwen/Qwen2.5-14B-Instruct,16,1024,128,6.6865,6.6774,6.6795,6.6856,6.6904,6.6970,6.7097
rust,Qwen/Qwen2.5-14B-Instruct,16,1024,256,12.2398,12.2347,12.2372,12.2404,12.2423,12.2444,12.2491
rust,Qwen/Qwen2.5-14B-Instruct,16,1024,512,23.4566,23.4397,23.4417,23.4573,23.4663,23.4722,23.4891
rust,Qwen/Qwen2.5-14B-Instruct,16,1024,1024,46.2604,46.2365,46.2469,46.2634,46.2729,46.2829,46.2864
rust,Qwen/Qwen2.5-14B-Instruct,32,32,128,5.2476,5.2470,5.2473,5.2476,5.2478,5.2481,5.2484
rust,Qwen/Qwen2.5-14B-Instruct,32,32,256,10.5156,10.5147,10.5150,10.5156,10.5159,10.5165,10.5170
rust,Qwen/Qwen2.5-14B-Instruct,32,32,512,21.1542,21.1519,21.1529,21.1542,21.1554,21.1569,21.1581
rust,Qwen/Qwen2.5-14B-Instruct,32,32,1024,42.8718,42.8676,42.8700,42.8710,42.8745,42.8763,42.8816
rust,Qwen/Qwen2.5-14B-Instruct,32,64,128,5.2798,5.2784,5.2791,5.2798,5.2806,5.2812,5.2828
rust,Qwen/Qwen2.5-14B-Instruct,32,64,256,10.5550,10.5527,10.5543,10.5550,10.5560,10.5568,10.5583
rust,Qwen/Qwen2.5-14B-Instruct,32,64,512,21.2169,21.2141,21.2148,21.2168,21.2188,21.2195,21.2225
rust,Qwen/Qwen2.5-14B-Instruct,32,64,1024,42.9636,42.9581,42.9605,42.9627,42.9667,42.9716,42.9784
rust,Qwen/Qwen2.5-14B-Instruct,32,128,128,5.3720,5.3707,5.3711,5.3719,5.3726,5.3731,5.3761
rust,Qwen/Qwen2.5-14B-Instruct,32,128,256,10.6641,10.6609,10.6628,10.6647,10.6656,10.6667,10.6673
rust,Qwen/Qwen2.5-14B-Instruct,32,128,512,21.3608,21.3569,21.3594,21.3611,21.3626,21.3639,21.3674
rust,Qwen/Qwen2.5-14B-Instruct,32,128,1024,43.1826,43.1750,43.1799,43.1831,43.1861,43.1891,43.1944
rust,Qwen/Qwen2.5-14B-Instruct,32,256,128,5.5347,5.5319,5.5334,5.5349,5.5364,5.5370,5.5387
rust,Qwen/Qwen2.5-14B-Instruct,32,256,256,10.8654,10.8624,10.8643,10.8658,10.8665,10.8677,10.8702
rust,Qwen/Qwen2.5-14B-Instruct,32,256,512,21.6386,21.6357,21.6363,21.6382,21.6410,21.6420,21.6471
rust,Qwen/Qwen2.5-14B-Instruct,32,256,1024,43.5998,43.5949,43.5961,43.5999,43.6018,43.6065,43.6096
rust,Qwen/Qwen2.5-14B-Instruct,32,512,128,5.8963,5.8918,5.8935,5.8954,5.8981,5.9006,5.9075
rust,Qwen/Qwen2.5-14B-Instruct,32,512,256,11.3013,11.2975,11.2994,11.3011,11.3028,11.3047,11.3107
rust,Qwen/Qwen2.5-14B-Instruct,32,512,512,22.2237,22.2115,22.2197,22.2252,22.2292,22.2326,22.2402
rust,Qwen/Qwen2.5-14B-Instruct,32,512,1024,44.4756,44.4658,44.4702,44.4753,44.4787,44.4836,44.4988
rust,Qwen/Qwen2.5-14B-Instruct,32,1024,128,6.7085,6.6801,6.6841,6.7104,6.7317,6.7387,6.7453
rust,Qwen/Qwen2.5-14B-Instruct,32,1024,256,12.2365,12.2312,12.2338,12.2364,12.2392,12.2423,12.2502
rust,Qwen/Qwen2.5-14B-Instruct,32,1024,512,23.4620,23.4506,23.4555,23.4605,23.4696,23.4727,23.4827
rust,Qwen/Qwen2.5-14B-Instruct,32,1024,1024,46.2838,46.2619,46.2741,46.2838,46.2922,46.3041,46.3190
